Date,SPX,USO,SLV,EUR/USD,RSI,ROC,Moving Average,MFI,GLD
9/22/2015,1942.73999,14.92,14.14,1.112075,50.56,-1.29,107.07,48.46,107.790001
9/23/2015,1938.76001,14.44,14.12,1.118994,52.88,-0.37,197.02,53.31,108.220001
9/24/2015,1932.23999,14.59,14.44,1.117893,62.82,2.46,107.03,62.72,110.489998
9/28/2015,1881.77002,14.38,13.94,1.123103,58.82,2.16,107.03,61.7,108.419998
9/29/2015,1884.089966,14.61,13.97,1.125594,49.51,1.74,107.07,59.25,107.980003
9/30/2015,1920.030029,14.68,13.87,1.117206,44.59,0.45,107.1,49.99,106.860001
10/01/2015,1923.819946,14.58,13.9,1.119344,44.05,0.54,107.14,55.51,106.730003
10/05/2015,1987.050049,15,14.89,1.11952,53.45,2.71,107.3,56.67,108.769997
10/06/2015,1979.920044,15.74,15.07,1.126799,57.77,2.38,107.4,57.88,109.860001
10/07/2015,1995.829956,15.57,15.29,1.124,56.94,1.19,107.49,49.69,109.699997
10/08/2015,2013.430054,16.040001,14.99,1.128694,53.99,-0.06,197.57,42.19,109.139999
10/12/2015,2017.459961,15.31,15.13,1.135551,62.26,3.27,197.83,56.88,111.309998
10/13/2015,2003.689941,15.06,15.16,1.138498,64.13,3.36,107.99,58.15,111.860001
10/14/2015,1994.23999,15.05,15.42,1.147552,69.83,3,108.18,57.88,113.809998
10/15/2015,2023.859985,15.13,15.39,1.136816,66.78,3.17,108.37,67.53,113.290001
10/19/2015,2033.660034,14.83,15.11,1.132901,59.73,3.74,108.67,64.91,112.019997
10/20/2015,2030.77002,14.73,15.19,1.135396,62.25,5.49,108.81,71.59,112.730003
10/21/2015,2018.939941,14.43,14.99,1.134803,56.86,4.68,108.92,67.4,111.730003
10/22/2015,2052.51001,14.51,15.11,1.108095,56.65,2.48,109,62.12,111.690002
10/26/2015,2071.179932,14.01,15.11,1.102038,55.19,1.43,109.19,60.34,111.43
10/27/2015,2065.889893,13.82,15.13,1.106599,56.42,1.8,109.28,65.45,111.68
10/28/2015,2090.350098,14.69,15.26,1.103704,50.99,1.5,109.35,62.98,110.75
10/29/2015,2089.409912,14.63,14.88,1.092896,45.45,-1.04,109.38,55.64,109.720001
10/30/2015,2079.360107,14.81,14.8,1.099384,43.43,-1.81,109.35,48.6,109.300003
11/02/2015,2104.050049,14.75,14.72,1.102597,40.19,-2.92,109.3,42.07,108.589996
11/03/2015,2109.790039,15.28,14.58,1.101601,33.99,-6,109.23,30.86,106.980003
11/04/2015,2102.310059,14.85,14.38,1.096395,30.78,-6.46,109.17,14.07,105.970001
11/05/2015,2099.929932,14.48,14.3,1.086803,29.79,-6.09,109.13,14.43,105.639999
11/06/2015,2099.199951,14.23,14.08,1.0884,25.65,-7.07,109.05,13.61,104.099998
11/09/2015,2078.580078,14.08,13.89,1.073341,27.76,-7.39,108.97,12.33,104.400002
11/10/2015,2081.719971,14.09,13.76,1.075951,27.15,-6.76,108.87,12.29,104.18
11/11/2015,2075,13.76,13.64,1.073756,26.17,-7.04,108.77,12.31,103.830002
11/12/2015,2045.969971,13.35,13.64,1.076299,26.33,-6.86,108.67,12.15,103.849998
11/13/2015,2023.040039,13.06,13.59,1.081502,25.45,-7.06,108.59,8.66,103.559998
11/16/2015,2053.189941,13.39,13.6,1.069999,26.82,-7.14,108.51,8.78,103.709999
11/17/2015,2050.439941,13.01,13.55,1.068799,22.72,-7.62,108.41,8.81,102.339996
11/18/2015,2083.580078,13.05,13.52,1.064385,23.55,-6.64,108.33,8.86,102.43
11/19/2015,2081.23999,12.96,13.62,1.066997,33.2,-5.25,108.28,15.34,103.559998
11/20/2015,2089.169922,12.93,13.5,1.072616,31.42,-5.06,108.22,15.38,103.089996
11/23/2015,2086.590088,13.02,13.45,1.064101,28.52,-4.41,108.14,16.07,102.260002
11/24/2015,2089.139893,13.32,13.51,1.064203,33.91,-2.86,108.08,21.88,102.940002
11/25/2015,2088.870117,13.39,13.52,1.064385,32.07,-3.01,107.98,22.88,102.459999
11/27/2015,2090.110107,13.03,13.46,1.060445,27.96,-2.74,107.84,24.3,101.25
11/30/2015,2080.409912,12.93,13.44,1.058302,33.07,-2.38,107.69,27.14,101.919998
12/01/2015,2102.629883,12.95,13.51,1.057295,35.72,-1.82,107.57,33.93,102.279999
12/02/2015,2079.51001,12.48,13.37,1.062586,30.07,-3.02,107.42,30.97,100.690002
12/03/2015,2049.620117,12.77,13.46,1.061301,37.26,-2.01,107.29,39.6,101.760002
12/04/2015,2091.689941,12.46,13.87,1.091596,49.15,0.44,107.17,49.14,104.019997
12/07/2015,2077.070068,11.72,13.62,1.0884,43.81,-1,107.02,44.72,102.669998
12/08/2015,2063.590088,11.68,13.51,1.0834,44.63,0.49,106.91,52.07,102.839996
12/09/2015,2047.619995,11.56,13.49,1.089396,43.82,0.21,106.8,51.4,102.639999
12/10/2015,2052.22998,11.37,13.45,1.101795,43.44,-0.98,106.72,45.64,102.550003
12/11/2015,2012.369995,11.07,13.3,1.094811,46.55,0.02,106.65,53.85,103.110001
12/14/2015,2021.939941,11.16,13.06,1.098394,40.85,-0.46,106.5,52.84,101.790001
12/15/2015,2043.410034,11.4,13.11,1.0993,39.78,-1.38,106.36,46.57,101.519997
12/16/2015,2073.070068,10.99,13.49,1.093625,46.65,0.28,106.21,53.1,102.75
12/17/2015,2041.890015,10.74,13.08,1.087453,38.09,-0.74,106.03,50.25,100.5
12/18/2015,2005.550049,10.66,13.43,1.08441,45.47,0.12,105.89,51.07,102.040001
12/21/2015,2021.150024,10.66,13.59,1.086992,50.08,0.85,105.73,51.97,103.150002
12/22/2015,2038.969971,10.77,13.59,1.091298,47.96,1.91,105.56,55.35,102.610001
12/23/2015,2064.290039,11.26,13.62,1.095002,46.77,0.54,105.37,50.28,102.309998
12/24/2015,2060.98999,11.3,13.69,1.090917,50.06,-0.93,105.15,44.54,103.050003
12/28/2015,2056.5,10.93,13.29,1.096599,46.78,-0.39,104.93,45.15,102.269997
12/29/2015,2078.360107,11.26,13.27,1.097526,45.48,-0.62,104.73,41.05,102.199997
12/30/2015,2063.360107,10.93,13.21,1.092801,43.22,-1.19,104.52,42.34,101.419998
12/31/2015,2043.939941,11,13.19,1.093398,43.44,-1.06,104.29,47.46,101.459999
01/04/2016,2012.660034,10.98,13.19,1.085399,50.76,-0.21,104.11,47.22,102.889999
01/05/2016,2016.709961,10.66,13.31,1.082755,52.11,1.37,53.43,103.94,103.18
01/06/2016,1990.26001,10.11,13.36,1.075199,58.44,3.1,103.81,64.18,104.669998
01/07/2016,1943.089966,9.9,13.62,1.0779,63.58,3.31,103.7,65.92,106.150002
01/08/2016,1922.030029,9.8,13.3,1.092598,61,5.15,103.58,67.69,105.68
01/11/2016,1923.670044,9.25,13.22,1.094104,56.09,2.65,103.46,58.28,104.739998
01/12/2016,1938.680054,9.17,13.17,1.0858,53.48,1.03,103.35,50.21,104.209999
1/13/2016,1890.280029,9.09,13.49,1.084399,55.62,2.06,103.26,57.71,104.720001
1/14/2016,1921.839966,9.23,13.19,1.088601,47.73,0.69,103.15,52.76,103.019997
1/15/2016,1880.329956,8.79,13.24,1.085894,52.28,1,57.09,103.09,104.080002
1/19/2016,1881.329956,8.49,13.36,1.089503,51.82,1.67,103.05,56.3,103.980003
1/20/2016,1859.329956,8.24,13.48,1.091298,57.4,3.1,103.04,62.33,105.370003
1/21/2016,1868.98999,8.56,13.46,1.087701,57.86,4.01,61.21,103.07,105.489998
1/22/2016,1906.900024,9.27,13.38,1.086201,55.27,3.49,103.08,57.28,105
1/25/2016,1877.079956,8.54,13.58,1.079902,59.57,3.1,103.12,57.52,106.080002
1/26/2016,1903.630005,8.97,13.82,1.085305,63.77,3.98,103.19,59.56,107.290001
1/27/2016,1882.949951,9.18,13.81,1.086496,65.06,2.89,103.27,59.25,107.690002
1/28/2016,1893.359985,9.7,13.57,1.090798,58.59,0.37,103.33,50.95,106.540001
1/29/2016,1940.23999,9.65,13.59,1.093697,50.11,1.2,103.39,58.81,106.949997
02/01/2016,1939.380005,9.02,13.67,1.082591,63.94,3.16,103.51,66.48,108.050003
02/02/2016,1903.030029,8.57,13.62,1.089728,64.08,3.72,103.62,65.65,108.089996
02/03/2016,1912.530029,9.34,13.95,1.092204,67.84,4.33,103.73,68.33,109.25
02/04/2016,1915.449951,9.12,14.17,1.109102,71.5,7.33,103.88,77.56,110.57
02/05/2016,1880.050049,8.91,14.34,1.119996,75.48,7.92,104.08,78.57,112.32
02/08/2016,1853.439941,8.64,14.59,1.114504,78.3,9.47,104.3,85.25,113.830002
02/09/2016,1852.209961,8.18,14.51,1.118981,76.73,7.79,104.52,73.94,113.580002
02/10/2016,1851.859985,7.96,14.55,1.128999,78.37,8.5,105.79,78.5,114.459999
02/11/2016,1829.079956,7.99,14.95,1.128095,84.53,13.39,105.13,85.37,119.059998
02/12/2016,1864.780029,8.33,14.99,1.131798,80.76,11.58,105.45,77.98,118.360001
2/16/2016,1895.579956,8.31,14.51,1.117406,64.8,6.97,105.73,72.04,114.769997
2/17/2016,1926.819946,8.78,14.54,1.114703,66.23,7.23,106.01,72.4,115.480003
2/18/2016,1917.829956,8.66,14.76,1.112298,71.19,11.03,106.29,75.75,118.290001
2/19/2016,1917.780029,8.55,14.64,1.111099,68.45,9.94,106.59,76.56,117.580002
2/22/2016,1945.5,8.91,14.43,1.112397,61.02,6.89,106.85,72.2,115.489998
2/23/2016,1921.27002,8.48,14.54,1.102803,64.46,8.45,107.14,75.09,117.220001
2/24/2016,1929.800049,8.59,14.52,1.102706,65.2,7.65,107.44,75.44,117.610001
2/25/2016,1951.699951,8.8,14.41,1.101394,65.82,6.65,107.73,70.28,117.919998
2/26/2016,1948.050049,8.78,14.02,1.102499,62.7,4.26,108.04,64.92,117.110001
2/29/2016,1932.22998,9,14.2,1.092395,65.98,4.23,108.38,62.45,118.639999
03/01/2016,1978.349976,9.15,14.17,1.088898,62.61,3.69,108.68,63.4,117.769997
03/02/2016,1986.449951,9.3,14.25,1.087595,64.64,3.69,109.05,62.74,118.68
03/03/2016,1993.400024,9.25,14.5,1.086897,68.76,1.4,109.42,56.63,120.730003
03/04/2016,1999.98999,9.65,14.76,1.094895,67.97,1.84,109.77,65.71,120.540001
03/07/2016,2001.76001,10.11,14.9,1.099396,69.18,5.55,110.14,71.16,121.139999
03/08/2016,1979.26001,9.65,14.62,1.101601,66.66,4.42,110.5,64.58,120.580002
03/09/2016,1989.26001,10.15,14.53,1.100401,62.29,1.09,110.84,58.37,119.580002
03/10/2016,1989.569946,10.04,14.82,1.098901,66.79,3.33,111.22,59.21,121.5
03/11/2016,2022.189941,10.19,14.72,1.117843,58.6,3.39,111.56,59.06,119.410004
3/14/2016,2019.640015,9.88,14.58,1.116794,53.4,0.55,111.89,52.21,117.870003
3/15/2016,2015.930054,9.7,14.54,1.110198,53.66,0.3,112.22,44.1,117.959999
3/16/2016,2027.219971,10.18,14.87,1.110901,60.55,2.26,112.58,52.87,120.589996
3/17/2016,2040.589966,10.55,15.16,1.121894,58.9,2.58,112.92,59.43,120.129997
3/18/2016,2049.580078,10.48,15.03,1.131798,57.69,0.98,113.22,51.06,119.800003
3/21/2016,2051.600098,10.59,15.06,1.127904,54.6,1.01,113.48,53.1,118.959999
3/22/2016,2049.800049,10.54,15.12,1.123595,55.67,0.53,113.75,52.52,119.309998
3/23/2016,2036.709961,10.11,14.51,1.122297,46.59,-3.41,113.99,42.06,116.610001
3/24/2016,2035.939941,10.06,14.43,1.118105,45.76,-3.49,114.23,34.17,116.330002
3/28/2016,2037.050049,10.01,14.46,1.120272,46.75,-3.75,114.47,35.76,116.599998
3/29/2016,2055.01001,9.8,14.6,1.129203,53.98,-1.51,114.78,44.11,118.760002
3/30/2016,2063.949951,9.73,14.49,1.133466,48.53,-2.07,115.04,43.59,117.099998
3/31/2016,2059.73999,9.7,14.68,1.137967,50.28,-3.18,115.31,40.21,117.639999
04/04/2016,2066.129883,9.08,14.2,1.1389,45.48,-1.46,115.76,42.26,116.150002
04/05/2016,2045.170044,9.13,14.42,1.1382,50.79,0.25,116.01,48.62,117.660004
04/06/2016,2066.659912,9.6,14.34,1.140498,48.37,-3.03,116.23,39.32,116.940002
04/07/2016,2041.910034,9.51,14.48,1.137398,53.86,-1.27,116.45,40.08,118.610001
04/11/2016,2041.98999,10.28,15.14,1.141292,58.1,0.9,116.94,56.17,120.029999
04/12/2016,2061.719971,10.64,15.41,1.138498,58.16,0.62,117.2,57.13,120.050003
4/13/2016,2082.419922,10.51,15.44,1.127904,53.02,1.85,117.42,60.2,118.769997
4/14/2016,2082.780029,10.48,15.34,1.127002,47.2,0.67,117.6,57.13,117.110001
4/18/2016,2094.340088,10.17,15.42,1.130902,49.44,-0.86,117.91,55.59,117.739998
4/19/2016,2100.800049,10.44,16.120001,1.135963,55.72,2.12,118.6,66.52,119.580002
4/20/2016,2102.399902,10.76,16.139999,1.130506,53.35,1.13,118.16,59.48,118.970001
4/21/2016,2091.47998,10.72,16.209999,1.129203,54.87,2.13,118.28,67.74,119.419998
4/25/2016,2087.790039,10.55,16.17,1.1269,50.29,0.48,118.33,65.57,118.230003
4/26/2016,2091.699951,10.81,16.290001,1.129905,52.06,1.51,118.34,71.22,118.699997
4/27/2016,2095.149902,11.14,16.379999,1.132901,53.36,0.36,118.42,70.46,119.040001
4/28/2016,2075.810059,11.22,16.77,1.135589,60.91,2.41,118.54,71.72,121.290001
05/02/2016,2081.429932,11.05,16.639999,1.152499,65.07,2.66,118.76,73.93,123.239998
05/03/2016,2063.370117,10.74,16.57,1.150404,63.75,3.53,118.91,73.69,122.959999
05/04/2016,2051.120117,10.79,16.49,1.149306,60.23,4.35,119.01,75.23,122.209999
05/05/2016,2050.629883,10.9,16.51,1.140602,59.57,3.52,119.1,69.76,122.07
05/09/2016,2058.689941,10.68,16.120001,1.138797,52.08,0.89,119.27,62.54,120.650002
05/10/2016,2084.389893,10.99,16.280001,1.137436,52.23,1.69,119.32,62.65,120.980003
05/11/2016,2064.459961,11.34,16.559999,1.1427,57.03,2.26,119.41,60.89,122.120003
05/12/2016,2064.110107,11.45,16.219999,1.137695,53.11,2.77,119.46,61.88,121.160004
5/16/2016,2066.659912,11.76,16.32,1.131606,55.34,2.61,119.5,56.73,121.800003
5/17/2016,2047.209961,11.92,16.41,1.131606,56.88,2.67,119.52,56.99,122.220001
5/18/2016,2047.630005,11.7,16,1.122297,47.89,-0.98,119.51,47.06,120.099998
5/19/2016,2040.040039,11.79,15.67,1.120599,47.02,-3.06,119.52,34.68,119.870003
5/23/2016,2048.040039,11.66,15.59,1.121604,45.01,-2.92,119.48,33.84,119.370003
5/24/2016,2076.060059,11.82,15.42,1.113797,37.66,-4.02,110.47,33.12,117.300003
5/25/2016,2090.540039,12.03,15.5,1.115897,36.66,-4.17,119.45,32.83,116.980003
5/26/2016,2090.100098,11.95,15.53,1.119207,35.4,-4.36,119.37,29.85,116.580002
5/31/2016,2096.949951,11.87,15.19,1.113598,35.13,-4.07,119.21,36.58,116.059998
06/01/2016,2099.330078,11.93,15.17,1.118906,34.73,-5.06,119.15,30.58,115.940002
06/02/2016,2105.26001,11.86,15.22,1.1152,33.81,-4.53,119.07,31.32,115.669998
06/06/2016,2109.409912,12.04,15.68,1.136402,50.76,-2.36,119.17,41.63,118.919998
06/07/2016,2112.129883,12.22,15.6,1.135783,50.3,-2.78,119.21,36.35,118.82
06/08/2016,2119.120117,12.43,16.209999,1.140706,57.58,0.4,119.25,45.77,120.580002
06/09/2016,2115.47998,12.25,16.469999,1.131503,59.98,1.15,119.33,56,121.25
6/13/2016,2079.060059,11.76,16.58,1.129102,64.67,2.74,119.53,64.84,122.639999
6/14/2016,2075.320068,11.73,16.540001,1.121302,65.1,4.66,119.66,73.86,122.769997
6/15/2016,2071.5,11.47,16.690001,1.126266,67.98,5.73,119.78,82.03,123.68
6/16/2016,2077.98999,11.14,16.309999,1.125201,60.31,4.98,119.89,84.41,122.379997
6/20/2016,2083.25,11.91,16.65,1.132298,61.4,6.16,120.09,83.32,123.209999
6/21/2016,2088.899902,11.89,16.379999,1.125062,50.72,4.23,120.11,80.29,120.839996
6/22/2016,2085.449951,11.74,16.42,1.132824,50.95,4.52,120.13,78.77,120.900002
6/23/2016,2113.320068,11.98,16.49,1.1324,47.76,1.03,120.15,72.43,120.110001
6/27/2016,2000.540039,11.19,16.870001,1.101503,66.64,6.62,120.51,79.96,126.68
6/28/2016,2036.089966,11.47,16.91,1.107395,61.36,3.93,120.66,73.19,125.32
6/29/2016,2070.77002,11.79,17.370001,1.112805,62.58,3.79,120.78,73.26,125.839996
6/30/2016,2098.860107,11.57,17.860001,1.110605,64.06,3.89,120.93,73.56,126.470001
07/05/2016,2088.550049,11.18,18.98,1.106501,71.67,5.3,121.59,75.15,129.470001
07/06/2016,2099.72998,11.33,19.1,1.109903,71.67,6.01,121.81,66.76,130.229996
07/07/2016,2097.899902,10.82,18.709999,1.106574,69.4,6.01,121.81,66.76,129.740005
07/11/2016,2137.159912,10.65,19.299999,1.105803,65.27,4.93,112.2,67.3,129.289993
07/12/2016,2152.139893,11.19,19.09,1.106293,56.73,5.22,122.27,63.8,127.150002
7/13/2016,2152.429932,10.75,19.389999,1.109496,59.83,6.14,122.37,66.87,128.320007
7/14/2016,2163.75,10.87,19.25,1.110605,56.16,6.01,122.45,66.23,127.330002
7/18/2016,2166.889893,10.82,19.1,1.107187,55.02,0.28,122.65,54.26,127.040001
7/19/2016,2163.780029,10.7,18.92,1.101358,55.57,1.51,122.73,59.73,127.209999
7/20/2016,2173.02002,10.73,18.42,1.101953,48.63,-0.36,122.82,53.8,125.389999
7/21/2016,2165.169922,10.49,18.879999,1.10329,54.99,0.66,122.95,52.24,127.300003
7/25/2016,2168.47998,10.13,18.540001,1.099118,51.57,-1.6,123.03,46.21,125.470001
7/26/2016,2169.179932,10.08,18.66,1.09878,50.43,-3.25,123.21,33.21,126
7/27/2016,2166.580078,9.9,19.370001,1.107346,56.92,-1.32,123.33,43.28,128.029999
7/28/2016,2170.060059,9.67,19.209999,1.108438,55.49,-2.19,123.44,40.19,127.660004
08/01/2016,2170.840088,9.41,19.43,1.116807,59.4,-0.24,123.62,48.01,129.220001
08/02/2016,2157.030029,9.33,19.6,1.121906,60.08,1.63,123.8,59.48,130.270004
08/03/2016,2163.790039,9.69,19.379999,1.11515,63.03,1.52,124.01,59.6,129.649994
08/04/2016,2164.25,9.84,19.35,1.113474,60.87,2.39,124.47,70.86,129.869995
08/08/2016,2180.889893,10.1,18.74,1.108365,50.69,0.18,124.9,56.1,127.440002
08/09/2016,2181.73999,10.07,18.870001,1.11158,52.65,2.05,125.15,63.46,127.959999
08/10/2016,2175.48999,9.77,19.16,1.118643,54.88,0.99,125.4,62.59,128.559998
08/11/2016,2185.790039,10.21,18.959999,1.113908,51.04,1.04,125.63,61.57,127.669998
8/15/2016,2190.149902,10.76,18.83,1.118406,51.79,1.46,126.05,56.08,127.839996
8/16/2016,2178.149902,10.92,18.82,1.127599,54.44,0.34,126.24,53.13,128.470001
8/17/2016,2182.219971,10.99,18.68,1.129892,54.57,0.66,126.43,44.6,128.5
8/18/2016,2187.02002,11.3,18.77,1.134945,57.2,0.1,126.6,42.68,129.110001
8/22/2016,2182.639893,10.97,17.969999,1.131926,50.29,-1.91,126.86,29.35,127.779999
8/23/2016,2186.899902,11.09,17.93,1.130084,50.18,-1.46,126.96,35.4,127.760002
8/24/2016,2175.439941,10.82,17.620001,1.12638,43.29,-2.72,127.03,29.65,126.339996
8/25/2016,2172.469971,10.95,17.629999,1.12905,42.8,-1.03,127.08,32.05,126.230003
8/29/2016,2180.379883,10.85,17.9,1.119282,43.61,-1.3,127.2,37.44,126.300003
8/30/2016,2176.120117,10.73,17.67,1.115324,37.74,-2.75,127.24,32.09,125.029999
8/31/2016,2170.949951,10.36,17.719999,1.116071,36.7,-2.26,127.32,31.37,124.779999
09/01/2016,2170.860107,10.06,17.940001,1.120072,40.33,-1.66,127.4,40.93,125.290001
09/06/2016,2186.47998,10.39,19.049999,1.125366,58.42,0.19,127.59,48.88,128.710007
09/07/2016,2186.159912,10.52,18.780001,1.124101,56,-0.18,127.62,55.81,128.270004
09/08/2016,2181.300049,10.96,18.620001,1.127142,52.39,-1.18,127.66,49.14,127.589996
09/12/2016,2159.040039,10.64,18.17,1.124354,47.49,-0.93,127.69,47.85,126.589996
9/13/2016,2127.02002,10.37,17.93,1.121869,43.57,-1.57,127.63,42.14,125.75
9/14/2016,2125.77002,10.09,18.02,1.124733,46.02,-0.13,127.57,48.19,126.18
9/15/2016,2147.26001,10.14,18.040001,1.124594,42.29,-0.68,127.47,46.11,125.370003
9/19/2016,2139.120117,9.98,18.200001,1.118068,42.6,-0.78,127.27,37.72,125.32
9/20/2016,2139.76001,10.07,18.27,1.115399,43.4,0.33,127.19,42.44,125.440002
9/21/2016,2163.120117,10.4,18.85,1.119319,53.93,2,127.2,51.23,127.269997
9/22/2016,2177.179932,10.53,18.9,1.121013,55.4,1.82,127.18,52.05,127.57
9/26/2016,2146.100098,10.43,18.41,1.124986,55.13,-0.9,127.2,42.24,127.550003
9/27/2016,2159.929932,10.15,18.17,1.121957,49.2,-1.29,127.19,36.65,126.620003
9/28/2016,2171.370117,10.65,18.209999,1.122498,46.86,-1.07,127.17,37.71,126.220001
9/29/2016,2151.129883,10.87,18.110001,1.121957,45.98,-0.54,127.19,39.18,126.07
10/03/2016,2161.199951,11.1,17.870001,1.121039,41.62,-0.34,127.13,39.15,125.32
10/04/2016,2150.48999,11.09,16.940001,1.121076,25.74,-4.13,127.04,30.59,120.970001
10/05/2016,2159.72998,11.35,16.85,1.120825,25.29,-3.66,126.93,30.31,120.779999
10/06/2016,2160.77002,11.51,16.440001,1.114455,22.74,-4.32,126.77,30.68,119.660004
10/10/2016,2163.659912,11.67,16.73,1.114082,26.53,-4.21,126.44,24.68,120.160004
10/11/2016,2136.72998,11.58,16.559999,1.106195,24.91,-6.07,126.24,16.91,119.550003
10/12/2016,2139.179932,11.43,16.65,1.101188,26.41,-6.41,126.03,7.27,119.739998
10/13/2016,2132.550049,11.49,16.610001,1.104972,28.77,-5.97,125.84,12.22,120.029999
10/17/2016,2126.5,11.37,16.57,1.101564,29.33,-5.48,125.47,11.34,119.68
10/18/2016,2139.600098,11.45,16.719999,1.097695,35.22,-4.6,125.33,14.96,120.419998
10/19/2016,2144.290039,11.66,16.790001,1.097514,40.22,-3.93,125.2,19.44,121.110001
10/20/2016,2141.340088,11.43,16.639999,1.09304,38.51,-3.9,125.04,20.18,120.739998
10/24/2016,2151.330078,11.43,16.700001,1.087548,37.83,-0.34,124.77,24.05,120.559998
10/25/2016,2143.159912,11.24,16.860001,1.088732,44.75,0.57,124.64,31.89,121.470001
10/26/2016,2139.429932,11.09,16.709999,1.091203,41.07,0.94,124.48,36.73,120.790001
10/27/2016,2133.040039,11.21,16.73,1.090037,42.71,1.06,124.34,48.64,121.010002
10/31/2016,2126.149902,10.53,16.969999,1.098467,49.33,2,124.06,60.9,121.940002
11/01/2016,2111.719971,10.57,17.41,1.097333,54.37,2.5,123.96,69.53,122.730003
11/02/2016,2097.939941,10.28,17.559999,1.105705,59.38,3.01,123.88,72.15,123.639999
11/03/2016,2088.659912,10.08,17.42,1.109755,62.59,4.14,123.84,79.14,124.300003
11/04/2016,2085.179932,9.98,17.459999,1.110248,63.02,3.94,123.8,79.91,124.389999
11/07/2016,2131.52002,10.16,17.290001,1.110124,48.2,1.44,123.72,72.19,122.150002
11/08/2016,2139.560059,10.1,17.4,1.105217,45.57,0.44,123.63,65.1,121.639999
11/09/2016,2163.26001,10.28,17.450001,1.101904,45.16,0.68,123.56,73.12,121.559998
11/10/2016,2167.47998,10.04,17.559999,1.092061,36.94,-0.89,123.46,65.52,119.75
11/11/2016,2164.449951,9.77,16.469999,1.088969,28.71,-2.87,123.3,59.74,117.099998
11/14/2016,2164.199951,9.87,16,1.082485,26.35,-4.41,123.09,51.6,116.110001
11/15/2016,2180.389893,10.34,16.190001,1.075038,32.45,-3.04,122.86,55.11,117.120003
11/16/2016,2176.939941,10.23,16.09,1.072731,31.48,-3.5,122.63,52.45,116.769997
11/17/2016,2187.120117,10.13,15.84,1.070664,29.83,-4.45,122.4,46.49,116.169998
11/18/2016,2181.899902,10.32,15.73,1.062304,27.21,-5.57,122.17,41.69,115.150002
11/21/2016,2198.179932,10.77,15.72,1.058425,30,-5.83,121.95,39.29,115.580002
11/22/2016,2202.939941,10.63,15.8,1.063886,29.88,-6.55,121.74,31.96,115.540001
11/23/2016,2204.719971,10.67,15.52,1.063377,24.19,-8.89,121.48,24.36,113.25
11/25/2016,2213.350098,10.33,15.63,1.056189,22.87,-9.47,121.23,19.75,112.610001
11/28/2016,2201.719971,10.44,15.77,1.061233,30.43,-6.84,121,23.51,113.800003
11/29/2016,2204.659912,10.06,15.78,1.062135,29.07,-6.88,120.76,23.88,113.269997
11/30/2016,2198.810059,10.93,15.66,1.064849,25.53,-8.07,120.49,13.3,111.75
12/01/2016,2191.080078,11.33,15.66,1.05921,25.07,-6.86,120.17,14.49,111.540001
12/02/2016,2191.949951,11.48,15.83,1.066314,28.96,-4.24,119.87,21.22,112.139999
12/05/2016,2204.709961,11.35,15.88,1.058201,27.43,-3.94,119.54,23.09,111.540001
12/06/2016,2212.22998,11.29,15.85,1.075732,27.15,-4.86,119.22,20.48,111.43
12/07/2016,2241.350098,11.09,16.23,1.072041,29.58,-4.23,118.92,24.57,111.830002
12/08/2016,2246.189941,11.31,16.139999,1.076195,19.19,-3.96,118.63,25.56,111.57
12/09/2016,2259.530029,11.44,15.97,1.062135,25.86,-4.13,118.32,25.64,110.400002
12/12/2016,2256.959961,11.62,16.190001,1.054741,28.99,-4.12,118.02,25.14,110.82
12/13/2016,2271.719971,11.73,16.040001,1.064169,27.87,-4.41,117.72,24.88,110.449997
12/14/2016,2253.280029,11.32,15.93,1.062925,23.59,-3.9,117.48,26.81,108.830002
12/15/2016,2262.030029,11.36,15.18,1.051414,20.48,117.21,117.21,24.9,107.339996
12/16/2016,2258.070068,11.55,15.27,1.041884,25.52,-5.05,116.98,27.64,108.050003
12/19/2016,2262.530029,11.5,15.17,1.044998,29.2,-4.13,116.76,32.45,108.589996
12/20/2016,2270.76001,11.62,15.24,1.040583,27.07,-3.54,116.51,33.52,107.790001
12/21/2016,2265.179932,11.44,15.12,1.039047,27.5,-3.31,116.28,39.53,107.849998
12/22/2016,2260.959961,11.46,14.98,1.042862,26.76,-4.06,116.03,33.71,107.589996
12/23/2016,2263.790039,11.56,14.91,1.043765,29.41,-3.24,115.79,40.06,107.93
12/27/2016,2268.879883,11.73,15.13,1.045697,34.17,-2.58,115.58,38.92,108.559998
12/28/2016,2249.919922,11.75,15.2,1.046233,36.36,-2.66,115.36,38.95,108.860001
12/29/2016,2249.26001,11.72,15.32,1.041699,45.67,-1.15,115.16,45.55,110.290001
12/30/2016,2238.830078,11.72,15.11,1.05753,42.49,-0.72,114.93,46.3,109.610001
01/03/2017,2257.830078,11.44,15.44,1.046003,47.47,-0.32,114.72,46.99,110.470001
01/04/2017,2270.75,11.58,15.58,1.041992,49.61,0.37,114.52,53.22,110.860001
01/05/2017,2269,11.7,15.76,1.050089,57.76,3.45,114.36,64.76,112.580002
01/06/2017,2276.97998,11.68,15.64,1.060592,53.28,4.11,114.17,69.13,111.75
01/09/2017,2268.899902,11.31,15.7,1.053186,57.24,4.28,114.01,67.52,112.669998
01/10/2017,2268.899902,11.07,15.91,1.058862,59.18,4.2,113.85,67.88,113.150002
01/11/2017,2275.320068,11.37,15.87,1.055242,60.58,5.3,113.69,76.7,113.5
